Domain,Have_IP,Have_At,URL_Length,URL_Depth,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
phishing-example-2098.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9904.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7117.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6778.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-494.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7673.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1387.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6469.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9270.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-645.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-998.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5965.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7710.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4847.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1691.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5428.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1344.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4152.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8151.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-954.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2110.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5877.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5551.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4038.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5835.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3158.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4487.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3945.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2481.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3462.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1600.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8300.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7243.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-687.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2693.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-144.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9683.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9195.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8106.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6344.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7318.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9290.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8207.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1114.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3478.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8429.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7917.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4193.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8695.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5183.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3483.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8985.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9202.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-353.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2637.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-465.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6863.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6455.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2794.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2996.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2665.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-162.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-526.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5481.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8380.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9393.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8741.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5331.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5248.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3953.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7767.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9262.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7470.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7237.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8891.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-913.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3092.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-328.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5364.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2823.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2776.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-401.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8594.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2773.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9886.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4165.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4841.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1817.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2051.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4138.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-650.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7641.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6686.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2820.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3738.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5084.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2498.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8617.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9993.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8459.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9032.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4485.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2599.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6789.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1789.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-131.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7105.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-71.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6411.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4529.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4394.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1672.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6548.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2454.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4116.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9623.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7290.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7738.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3997.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3068.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1724.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3581.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6633.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1855.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3342.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6022.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1341.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6958.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3695.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4811.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3936.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5766.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-633.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-879.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4359.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6767.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4762.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4561.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9373.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4035.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9180.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2931.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9556.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2444.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1381.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-145.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3307.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2920.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6122.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6804.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9045.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3943.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8873.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3745.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5872.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2578.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1749.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9999.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5370.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2565.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6205.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2857.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9992.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1811.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7396.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3202.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7493.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8944.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3649.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3214.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5261.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7806.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4798.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3087.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6207.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4423.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-814.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5411.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8489.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9580.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6008.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3389.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7332.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6151.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7658.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7679.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9899.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7675.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5634.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6660.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5994.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9571.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3085.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3871.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1925.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6790.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1071.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2751.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4366.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6288.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-0.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2615.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3220.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6878.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-936.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1117.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5893.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2974.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-549.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2767.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2398.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3632.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2612.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4625.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8755.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4068.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-819.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8155.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5470.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2924.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5878.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3638.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1189.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3336.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-283.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7847.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7277.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9143.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3344.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5730.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8196.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1170.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-385.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3675.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5464.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-43.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2623.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5296.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-60.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6877.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2471.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5447.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7819.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-931.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4589.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5401.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2274.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8541.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9076.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9622.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8645.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-938.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4214.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9188.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7746.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1864.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-215.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4164.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9692.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6237.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4940.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7154.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4969.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1428.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8627.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-512.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9438.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3225.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8495.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7178.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2429.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2303.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-993.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9164.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5041.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4518.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6077.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5885.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8258.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-411.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1734.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6326.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9693.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7448.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9711.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2360.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7100.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5960.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1035.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7849.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4092.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2242.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6584.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1528.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7120.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4946.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4861.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4373.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8323.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7666.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9640.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5197.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-513.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-607.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9787.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8464.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-968.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9892.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4874.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8866.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6293.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9452.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1417.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-443.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5812.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8391.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4216.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-756.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3712.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4014.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9025.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3019.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8275.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4830.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2411.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2427.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6031.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7608.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4585.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7427.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4085.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2552.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3414.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4269.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3771.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9437.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4356.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6445.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2090.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
